#TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE
Swap_1,2021-07-16,5.441358,2594707,2165979,1783355,1354627,10786125,2577054,2655881
Swap_1,2021-07-30,5.479714,2602592,2175824,1813887,1387118,11112427,2585366,2655881
Swap_1,2021-08-13,5.518070,2609434,2186606,1822690,1399862,11001711,2592643,2655881
Swap_1,2021-08-27,5.556426,2623725,2200031,1870814,1447120,10903525,2607325,2655881
Swap_1,2021-09-10,5.594783,2437219,1968484,1667456,1198720,9897303,2422435,2655881
Swap_1,2021-09-24,5.633139,2436602,1977450,1662629,1203477,9762987,2422271,2655881
Swap_1,2021-10-08,5.671495,2445527,1990735,1677738,1222946,9848673,2431595,2655881
Swap_1,2021-10-22,5.709851,2442767,1995419,1707032,1259683,9960875,2429302,2655881
Swap_1,2021-11-05,5.748207,2434311,1990746,1670922,1227356,10008653,2421341,2655881
Swap_1,2021-11-19,5.786563,2441644,1998753,1706947,1264056,9979816,2429086,2655881
Swap_1,2021-12-03,5.824920,2451491,2003870,1719894,1272273,9980782,2439334,2655881
Swap_1,2021-12-17,5.863276,2458304,2017952,1757903,1317552,10257181,2446567,2655881
Swap_1,2022-01-04,5.912591,2469411,2031728,1739868,1302185,10342409,2458208,2655881
Swap_1,2022-01-14,5.939988,2469097,2024593,1740312,1295808,10132075,2458222,2655881
Swap_1,2022-01-28,5.978344,2480213,2035995,1784967,1340749,10237433,2469746,2655881
Swap_1,2022-02-11,6.016700,2495766,2056645,1813643,1374521,10132308,2485715,2655881
Swap_1,2022-02-25,6.055057,2499789,2040826,1808182,1349220,10192336,2490455,2655881
Swap_1,2022-03-11,6.093413,2315924,1812410,1629987,1126473,9203729,2307957,2655881
Swap_1,2022-03-25,6.131769,2311475,1808760,1650080,1147365,8973880,2304203,2655881
Swap_1,2022-04-08,6.170125,2320813,1807283,1584044,1070514,9226158,2314193,2655881
Swap_1,2022-04-22,6.208481,2312548,1807913,1650283,1145648,9099729,2306632,2655881
Swap_1,2022-05-06,6.246837,2316205,1814937,1661316,1160048,9261947,2310961,2655881
Swap_1,2022-05-20,6.285194,2320683,1822197,1672976,1174491,8896434,2316111,2655881
Swap_1,2022-06-07,6.334509,2340455,1843754,1734095,1237394,9036399,2336730,2655881
Swap_1,2022-06-17,6.361906,2338712,1846117,1740893,1248297,9088427,2335482,2655881
Swap_1,2022-07-01,6.400262,2351082,1855819,1738356,1243093,9177980,2348526,2655881
Swap_1,2022-07-15,6.438618,2362134,1868201,1758876,1264942,8751613,2360263,2655881
Swap_1,2022-07-29,6.476974,2370673,1871023,1820716,1321065,9329203,2369493,2655881
Swap_1,2022-08-12,6.515330,2384154,1879198,1828706,1323750,9910625,2383670,2655881
Swap_1,2022-08-26,6.553687,2382794,1883702,1862022,1362930,9842166,2383013,2655881
Swap_1,2022-09-09,6.592043,2168045,1672495,1542782,1047231,8865645,2168884,2655881
Swap_1,2022-09-23,6.630399,2167625,1678571,1515212,1026158,8675565,2169103,2655881
Swap_1,2022-10-07,6.668755,2170339,1687893,1514194,1031747,8992344,2172459,2655881
Swap_1,2022-10-21,6.707111,2172255,1690971,1505294,1024010,8597250,2175018,2655881
Swap_1,2022-11-04,6.745467,2177775,1695819,1619867,1137912,8726281,2181188,2655881
Swap_1,2022-11-18,6.783824,2195811,1704744,1625896,1134828,8717185,2199901,2655881
Swap_1,2022-12-02,6.822180,2194922,1709163,1619942,1134183,8908612,2199658,2655881
Swap_1,2022-12-16,6.860536,2206665,1718323,1690215,1201873,9086405,2212079,2655881
Swap_1,2022-12-30,6.898892,2209674,1717199,1693921,1201446,9053201,2215748,2655881
Swap_1,2023-01-13,6.937248,2212990,1723032,1691622,1201664,8846807,2219727,2655881
Swap_1,2023-01-27,6.975604,2212613,1725791,1742832,1256010,9128434,2220004,2655881
Swap_1,2023-02-10,7.013961,2218238,1723397,1727938,1233097,9060891,2226304,2655881
Swap_1,2023-02-24,7.052317,2221627,1721402,1758353,1258128,9009645,2230566,2655881
Swap_1,2023-03-10,7.090673,1992256,1497832,1490600,996176,7943226,2001044,2655881
Swap_1,2023-03-24,7.129029,1997783,1511654,1478774,992645,7576365,2007370,2655881
Swap_1,2023-04-11,7.178344,2007644,1519780,1496705,1008842,7920741,2018280,2655881
Swap_1,2023-04-21,7.205741,2002441,1513891,1473035,984484,7973874,2013604,2655881
Swap_1,2023-05-05,7.244098,2003361,1518963,1522614,1038216,7947323,2015307,2655881
Swap_1,2023-05-19,7.282454,2007341,1521487,1524287,1038432,7990734,2020090,2655881
Swap_1,2023-06-02,7.320810,2006774,1518234,1507151,1018612,8002520,2020299,2655881
Swap_1,2023-06-16,7.359166,2011001,1523212,1584043,1096254,8053500,2025336,2655881
Swap_1,2023-06-30,7.397522,2010909,1523212,1596532,1108835,8043190,2026025,2655881
Swap_1,2023-07-14,7.435878,2015275,1529529,1595463,1109716,7956215,2031208,2655881
Swap_1,2023-07-28,7.474235,2017382,1535408,1623872,1141898,8143134,2034116,2655881
Swap_1,2023-08-11,7.512591,2027283,1544302,1642421,1159440,8078626,2044888,2655881
Swap_1,2023-08-25,7.550947,2029155,1545590,1621489,1137924,8236129,2047566,2655881
Swap_1,2023-09-08,7.589303,1780175,1337158,1332351,889333,7448330,1797021,2655881
Swap_1,2023-09-22,7.627659,1787535,1341662,1353000,907126,7394528,1805148,2655881
Swap_1,2023-10-06,7.666015,1788186,1346472,1382433,940720,7228683,1806501,2655881
Swap_1,2023-10-20,7.704372,1792763,1352967,1367916,928120,7175316,1811824,2655881
Swap_1,2023-11-03,7.742728,1817879,1394884,1447625,1024630,7390225,1837917,2655881
Swap_1,2023-11-17,7.781084,1796018,1360911,1419954,984847,7471609,1816516,2655881
Swap_1,2023-12-01,7.819440,1799756,1363378,1391609,955231,7533350,1820999,2655881
Swap_1,2023-12-15,7.857796,1809116,1365147,1459121,1015151,7462768,1831176,2655881
Swap_1,2023-12-29,7.896152,1808010,1369371,1441361,1002721,7436026,1830763,2655881
Swap_1,2024-01-12,7.934426,1811215,1374466,1436210,999461,7684099,1834716,2655881
Swap_1,2024-01-26,7.972678,1816132,1377067,1515832,1076768,7616070,1840407,2655881
Swap_1,2024-02-09,8.010929,1821586,1381575,1524075,1084065,7521349,1846646,2655881
Swap_1,2024-02-23,8.049180,1825812,1381405,1545704,1101297,7553382,1851760,2655881
Swap_1,2024-03-08,8.087432,1574967,1176166,1267543,868742,6663878,1598092,2655881
Swap_1,2024-03-22,8.125683,1579111,1173458,1298707,893055,6572501,1603042,2655881
Swap_1,2024-04-05,8.163934,1584664,1173149,1296881,885366,6678010,1609427,2655881
Swap_1,2024-04-19,8.202186,1584985,1171199,1300232,886447,6578615,1610500,2655881
Swap_1,2024-05-03,8.240437,1580386,1174015,1334576,928205,6587581,1606575,2655881
Swap_1,2024-05-17,8.278689,1584328,1172731,1336983,925386,6474312,1611330,2655881
Swap_1,2024-05-31,8.316940,1581084,1176999,1324553,920468,6508872,1608778,2655881
Swap_1,2024-06-14,8.355191,1581838,1178153,1371312,967627,6351178,1610293,2655881
Swap_1,2024-06-28,8.393443,1584249,1179057,1368337,963145,6477067,1613497,2655881
Swap_1,2024-07-12,8.431694,1587622,1182350,1366545,961273,6582331,1617685,2655881
Swap_1,2024-07-26,8.469945,1590982,1185993,1390304,985315,6485371,1621861,2655881
Swap_1,2024-08-09,8.508197,1601916,1186691,1396233,981008,6651185,1633766,2655881
Swap_1,2024-08-23,8.546448,1604334,1183085,1407464,986215,6861564,1636993,2655881
Swap_1,2024-09-06,8.584699,1323802,981699,1118234,776132,5733393,1351378,2655881
Swap_1,2024-09-20,8.622951,1323721,985621,1125743,787643,5895932,1351924,2655881
Swap_1,2024-10-04,8.661202,1322202,991611,1125232,794642,5917582,1351000,2655881
Swap_1,2024-10-18,8.699454,1321575,993728,1117534,789687,5718096,1350987,2655881
Swap_1,2024-11-01,8.737705,1324915,995697,1163561,834342,5885586,1355031,2655881
Swap_1,2024-11-15,8.775956,1327423,997366,1158907,828850,5879419,1358226,2655881
Swap_1,2024-11-29,8.814208,1332556,999805,1172918,840167,5860288,1364112,2655881
Swap_1,2024-12-13,8.852459,1338757,1000066,1220617,881925,5821406,1371098,2655881
Swap_1,2024-12-27,8.890710,1335212,1000020,1211227,876035,5808380,1368102,2655881
Swap_1,2025-01-10,8.929029,1333269,1000219,1200152,867102,5739545,1366747,2655881
Swap_1,2025-01-24,8.967385,1330972,1001701,1204612,875340,5810578,1365026,2655881
Swap_1,2025-02-07,9.005741,1332758,1003121,1209703,880066,5932315,1367493,2655881
Swap_1,2025-02-21,9.044098,1330803,1002739,1199550,871485,5816162,1366202,2655881
Swap_1,2025-03-07,9.082454,1062513,800520,936311,674318,4628379,1091372,2655881
Swap_1,2025-03-21,9.120810,1066451,803543,945080,682172,4604807,1096017,2655881
Swap_1,2025-04-04,9.159166,1073958,808207,944223,678472,4603133,1104337,2655881
Swap_1,2025-04-22,9.208481,1072224,808516,943101,679393,4489664,1103329,2655881
Swap_1,2025-05-02,9.235878,1068358,807549,940654,679845,4399438,1099781,2655881
Swap_1,2025-05-16,9.274235,1072146,807479,933066,668398,4421790,1104285,2655881
Swap_1,2025-05-30,9.312591,1072811,806337,946659,680185,4499492,1105574,2655881
Swap_1,2025-06-13,9.350947,1076124,807649,984541,716066,4431962,1109595,2655881
Swap_1,2025-06-27,9.389303,1078006,808924,983718,714636,4459190,1112145,2655881
Swap_1,2025-07-11,9.427659,1076976,809226,986192,718442,4372838,1111690,2655881
Swap_1,2025-07-25,9.466015,1078791,812400,987662,721271,4469184,1114172,2655881
Swap_1,2025-08-08,9.504372,1082041,814077,992079,724114,4453859,1118141,2655881
Swap_1,2025-08-22,9.542728,1083161,815756,994027,726622,4363100,1119911,2655881
Swap_1,2025-09-05,9.581084,805621,613113,717704,525196,3235682,833410,2655881
Swap_1,2025-09-19,9.619440,804444,611666,713180,520402,3259608,832648,2655881
Swap_1,2025-10-03,9.657796,805082,611511,718891,525320,3262101,833765,2655881
Swap_1,2025-10-17,9.696152,800973,613679,712742,525447,3269550,829964,2655881
Swap_1,2025-10-31,9.734509,802869,610997,716576,524704,3215679,832383,2655881
Swap_1,2025-11-14,9.772865,800626,615325,713188,527886,3154588,830513,2655881
Swap_1,2025-11-28,9.811221,798124,613836,712098,527810,3222031,828370,2655881
Swap_1,2025-12-12,9.849577,804545,615607,760209,571271,3264387,835491,2655881
Swap_1,2025-12-29,9.896152,805771,615420,764346,573995,3241827,837320,2655881
Swap_1,2026-01-09,9.926289,804439,615602,761300,572463,3266842,836296,2655881
Swap_1,2026-01-23,9.964646,804598,616427,761345,573175,3285058,836919,2655881
Swap_1,2026-02-06,10.003002,805981,618308,763372,575700,3289993,838816,2655881
Swap_1,2026-02-20,10.041358,805967,619071,762491,575595,3231277,839263,2655881
Swap_1,2026-03-06,10.079714,535221,414946,503575,383299,2143311,557640,2655881
Swap_1,2026-03-20,10.118070,534397,413797,503839,383239,2122698,557088,2655881
Swap_1,2026-04-07,10.167385,536996,412824,506008,381837,2169364,560194,2655881
Swap_1,2026-04-17,10.194783,536718,411621,510063,384967,2168222,560124,2655881
Swap_1,2026-05-05,10.244098,534720,410007,505850,381137,2089695,558435,2655881
Swap_1,2026-05-15,10.271495,535696,409113,509513,382929,2118762,559675,2655881
Swap_1,2026-05-29,10.309851,535942,407678,506488,378224,2104879,560241,2655881
Swap_1,2026-06-12,10.348207,534350,406775,521055,393480,2124305,558885,2655881
Swap_1,2026-06-26,10.386563,535113,407047,522862,394797,2111681,559991,2655881
Swap_1,2026-07-10,10.424920,538197,407574,524983,394360,2134756,563529,2655881
Swap_1,2026-07-24,10.463276,541103,409199,528489,396584,2150539,566884,2655881
Swap_1,2026-08-07,10.501632,542131,409024,530561,397453,2146433,568274,2655881
Swap_1,2026-08-21,10.539988,543961,410719,533028,399785,2135962,570507,2655881
Swap_1,2026-09-04,10.578344,538865,411724,527399,400259,2138924,565473,2655881
Swap_1,2026-09-18,10.616700,259543,200871,259543,200871,1004675,272510,2655881
Swap_1,2026-10-02,10.655057,260073,199960,260073,199960,1002614,273216,2655881
Swap_1,2026-10-16,10.693413,259419,200251,259419,200251,1003183,272679,2655881
Swap_1,2026-10-30,10.731769,259147,201043,259147,201043,1024840,272543,2655881
Swap_1,2026-11-13,10.770125,259557,201685,259557,201685,1029039,273126,2655881
Swap_1,2026-11-27,10.808481,260148,202245,260148,202245,1041744,273899,2655881
Swap_1,2026-12-11,10.846837,259946,201715,259946,201715,1024126,273837,2655881
Swap_1,2026-12-29,10.896152,259442,201326,259442,201326,1030229,273499,2655881
Swap_1,2027-01-08,10.923550,259019,200885,259019,200885,1021267,273161,2655881
Swap_1,2027-01-22,10.961906,259227,200924,259227,200924,1037401,273531,2655881
Swap_1,2027-02-05,11.000262,259388,200912,259388,200912,1018805,273851,2655881
Swap_1,2027-02-19,11.038618,259316,201128,259316,201128,1025305,273926,2655881
Swap_1,2027-03-05,11.076974,0,0,0,0,0,0,2655881
