#TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE
Swap_3,2020-02-28,4.062842,1586613,1454761,691851,559999,6679365,1570730,2103097
Swap_3,2020-03-13,4.101093,1597525,1462800,763581,628856,6614747,1581607,2103097
Swap_3,2020-03-27,4.139344,1601570,1467062,701988,567480,6671087,1585686,2103097
Swap_3,2020-04-14,4.188525,1616107,1475930,739288,599111,6794990,1600176,2103097
Swap_3,2020-04-24,4.215847,1516383,1413323,619005,515946,6454500,1501484,2103097
Swap_3,2020-05-11,4.262295,1519085,1415456,656180,552550,6394654,1504246,2103097
Swap_3,2020-05-22,4.292350,1528341,1426387,687582,585628,6574939,1513467,2103097
Swap_3,2020-06-05,4.330601,1533750,1429823,692233,588305,6686198,1518895,2103097
Swap_3,2020-06-19,4.368852,1541615,1434483,668289,561157,6781038,1526755,2103097
Swap_3,2020-07-06,4.415301,1549329,1444331,675300,570302,6605705,1534483,2103097
Swap_3,2020-07-17,4.445355,1552965,1451175,685817,584027,6823858,1538141,2103097
Swap_3,2020-07-31,4.483607,1458352,1394664,583699,520010,6322348,1444499,2103097
Swap_3,2020-08-14,4.521858,1468886,1401391,607530,540035,6368283,1455001,2103097
Swap_3,2020-08-28,4.560109,1473145,1404214,613726,544796,6318026,1459288,2103097
Swap_3,2020-09-11,4.598361,1479739,1408520,663299,592080,6372409,1465888,2103097
Swap_3,2020-09-25,4.636612,1490305,1421078,685491,616264,6505704,1476425,2103097
Swap_3,2020-10-09,4.674863,1498751,1428563,674533,604345,6544636,1484862,2103097
Swap_3,2020-10-23,4.713115,1387318,1350433,587965,551080,6107356,1374526,2103097
Swap_3,2020-11-06,4.751366,1391428,1355772,544423,508768,5885354,1378663,2103097
Swap_3,2020-11-20,4.789617,1395787,1362662,545705,512580,6016875,1383048,2103097
Swap_3,2020-12-04,4.827869,1397850,1371418,549392,522960,5966196,1385156,2103097
Swap_3,2020-12-18,4.866120,1399582,1375772,545933,522123,5834992,1386938,2103097
Swap_3,2021-01-04,4.912591,1405225,1382083,558682,535540,6054393,1392609,2103097
Swap_3,2021-01-15,4.942728,1397344,1378526,557679,538861,6073352,1384850,2103097
Swap_3,2021-01-29,4.981084,1293080,1308290,486561,501771,5575468,1281578,2103097
Swap_3,2021-02-12,5.019440,1298610,1313194,503470,518054,5574091,1287145,2103097
Swap_3,2021-02-26,5.057796,1306958,1323130,500932,517105,5632433,1295660,2103097
Swap_3,2021-03-12,5.096152,1311629,1329179,573982,591532,5478095,1300532,2103097
Swap_3,2021-03-26,5.134509,1318154,1336675,569998,588519,5558555,1307244,2103097
Swap_3,2021-04-09,5.172865,1325412,1344217,577172,595977,5695867,1314686,2103097
Swap_3,2021-04-23,5.211221,1229423,1265883,519995,556455,5297773,1219700,2103097
Swap_3,2021-05-07,5.249577,1233277,1273879,514821,555424,5342821,1223750,2103097
Swap_3,2021-05-21,5.287933,1233120,1284630,502385,553895,5507048,1223822,2103097
Swap_3,2021-06-04,5.326289,1236916,1295370,506717,565171,5468745,1227817,2103097
Swap_3,2021-06-18,5.364646,1243413,1301506,482444,540536,5714753,1234496,2103097
Swap_3,2021-07-02,5.403002,1237887,1316109,488298,566520,5494622,1229237,2103097
Swap_3,2021-07-16,5.441358,1254668,1310637,504706,560676,5426845,1246132,2103097
Swap_3,2021-07-30,5.479714,1162434,1228565,431247,497377,5051074,1154740,2103097
Swap_3,2021-08-13,5.518070,1167435,1232486,430750,495801,5082470,1159923,2103097
Swap_3,2021-08-27,5.556426,1171235,1231322,408097,468184,5162092,1163914,2103097
Swap_3,2021-09-10,5.594783,1169738,1233395,465640,529297,4885102,1162642,2103097
Swap_3,2021-09-24,5.633139,1169027,1230325,467142,528440,5013615,1162151,2103097
Swap_3,2021-10-08,5.671495,1169845,1235553,457492,523200,5236276,1163181,2103097
Swap_3,2021-10-22,5.709851,1074422,1142124,386868,454570,4650593,1068499,2103097
Swap_3,2021-11-05,5.748207,1081653,1147486,405413,471246,4813317,1075890,2103097
Swap_3,2021-11-19,5.786563,1079370,1146248,381496,448374,4805201,1073818,2103097
Swap_3,2021-12-03,5.824920,1082727,1149369,368896,435537,4717526,1077358,2103097
Swap_3,2021-12-17,5.863276,1083166,1150571,357498,424903,4802388,1077994,2103097
Swap_3,2022-01-04,5.912591,1086980,1159615,390063,462698,4980727,1082048,2103097
Swap_3,2022-01-14,5.939988,1091851,1161791,387702,457641,4994839,1087041,2103097
Swap_3,2022-01-28,5.978344,986319,1069041,314886,397609,4543562,982156,2103097
Swap_3,2022-02-11,6.016700,989525,1072400,319774,402649,4499069,985540,2103097
Swap_3,2022-02-25,6.055057,994943,1077649,302129,384836,4726492,991228,2103097
Swap_3,2022-03-11,6.093413,992738,1078945,345687,431894,4615029,989323,2103097
Swap_3,2022-03-25,6.131769,990263,1082253,336310,428300,4564352,987147,2103097
Swap_3,2022-04-08,6.170125,995584,1084675,363189,452280,4478636,992744,2103097
Swap_3,2022-04-22,6.208481,903365,995605,283413,375652,3940244,901054,2103097
Swap_3,2022-05-06,6.246837,908380,995828,290581,378029,3955066,906323,2103097
Swap_3,2022-05-20,6.285194,909775,995589,298954,384768,3978554,907982,2103097
Swap_3,2022-06-07,6.334509,912568,1001636,278615,367683,4147972,911116,2103097
Swap_3,2022-06-17,6.361906,912168,1002353,283209,373394,4128269,910908,2103097
Swap_3,2022-07-01,6.400262,914534,1004497,283595,373558,4161108,913540,2103097
Swap_3,2022-07-15,6.438618,919172,1008726,271925,361478,4115454,918444,2103097
Swap_3,2022-07-29,6.476974,819882,916456,188036,284609,3659161,819474,2103097
Swap_3,2022-08-12,6.515330,820931,915516,194032,288617,3685883,820765,2103097
Swap_3,2022-08-26,6.553687,817436,919642,175760,277966,3653284,817512,2103097
Swap_3,2022-09-09,6.592043,821319,917988,252229,348899,3680347,821636,2103097
Swap_3,2022-09-23,6.630399,823063,919436,274806,371180,3735239,823624,2103097
Swap_3,2022-10-07,6.668755,823432,920152,256459,353179,3633857,824237,2103097
Swap_3,2022-10-21,6.707111,825442,925312,267134,367003,3765960,826492,2103097
Swap_3,2022-11-04,6.745467,724891,825585,159078,259772,3246422,726027,2103097
Swap_3,2022-11-18,6.783824,726488,825503,177988,277002,3262216,727841,2103097
Swap_3,2022-12-02,6.822180,724507,829214,170314,275020,3325777,726070,2103097
Swap_3,2022-12-16,6.860536,724070,829547,153093,258570,3293706,725846,2103097
Swap_3,2022-12-30,6.898892,722624,832313,147888,257577,3397245,724610,2103097
Swap_3,2023-01-13,6.937248,727533,837949,149722,260138,3450044,729748,2103097
Swap_3,2023-01-27,6.975604,627712,738927,83934,195149,2924610,629808,2103097
Swap_3,2023-02-10,7.013961,631019,743338,85851,198170,3003967,633313,2103097
Swap_3,2023-02-24,7.052317,629912,741282,81775,193144,2902052,632447,2103097
Swap_3,2023-03-10,7.090673,632989,743094,123452,233557,2893339,635782,2103097
Swap_3,2023-03-24,7.129029,634343,744521,122094,232271,2881353,637388,2103097
Swap_3,2023-04-11,7.178344,635349,748113,129263,242027,2898295,638715,2103097
Swap_3,2023-04-21,7.205741,637564,751525,133671,247633,2870608,641118,2103097
Swap_3,2023-05-05,7.244098,542439,649692,79600,186852,2507773,545674,2103097
Swap_3,2023-05-19,7.282454,542058,652101,82405,192447,2496258,545500,2103097
Swap_3,2023-06-02,7.320810,542883,654790,76026,187933,2538908,546542,2103097
Swap_3,2023-06-16,7.359166,545555,656707,68882,180034,2508465,549444,2103097
Swap_3,2023-06-30,7.397522,548029,661205,69540,182716,2476622,552149,2103097
Swap_3,2023-07-14,7.435878,550196,663426,59180,172409,2504777,554546,2103097
Swap_3,2023-07-28,7.474235,459099,560914,31654,133469,2084642,462908,2103097
Swap_3,2023-08-11,7.512591,458803,562041,28947,132184,2111021,462788,2103097
Swap_3,2023-08-25,7.550947,459389,563847,32782,137241,2119519,463557,2103097
Swap_3,2023-09-08,7.589303,459794,565859,78430,184494,2148671,464145,2103097
Swap_3,2023-09-22,7.627659,462011,567342,69311,174642,2275045,466563,2103097
Swap_3,2023-10-06,7.666015,462690,568802,61533,167645,2205126,467429,2103097
Swap_3,2023-10-20,7.704372,462165,570505,65398,173738,2218478,467079,2103097
Swap_3,2023-11-03,7.742728,365138,463615,18379,116856,1761568,369163,2103097
Swap_3,2023-11-17,7.781084,365503,464848,22520,121865,1808749,369675,2103097
Swap_3,2023-12-01,7.819440,367613,467433,31213,131032,1743129,371952,2103097
Swap_3,2023-12-15,7.857796,369042,468769,13999,113726,1747797,373543,2103097
Swap_3,2023-12-29,7.896152,369943,470602,24166,124824,1755419,374599,2103097
Swap_3,2024-01-12,7.934426,369437,470669,21719,122951,1778549,374231,2103097
Swap_3,2024-01-26,7.972678,273796,363756,-19930,70031,1328221,277455,2103097
Swap_3,2024-02-09,8.010929,273254,366074,-21923,70897,1335193,277014,2103097
Swap_3,2024-02-23,8.049180,273703,366139,-24670,67766,1327655,277593,2103097
Swap_3,2024-03-08,8.087432,273944,366633,-528,92160,1335321,277966,2103097
Swap_3,2024-03-22,8.125683,274879,369342,-5835,88628,1309555,279045,2103097
Swap_3,2024-04-05,8.163934,275803,370878,-10722,84353,1320319,280112,2103097
Swap_3,2024-04-19,8.202186,275839,372992,-10101,87052,1330205,280280,2103097
Swap_3,2024-05-03,8.240437,188837,255460,-23490,43133,890306,191966,2103097
Swap_3,2024-05-17,8.278689,188896,256502,-29270,38336,902733,192116,2103097
Swap_3,2024-05-31,8.316940,189083,254957,-24114,41761,905660,192395,2103097
Swap_3,2024-06-14,8.355191,189370,256415,-29234,37811,911885,192776,2103097
Swap_3,2024-06-28,8.393443,189273,257928,-30236,38419,913788,192767,2103097
Swap_3,2024-07-12,8.431694,189220,259195,-31202,38773,897721,192803,2103097
Swap_3,2024-07-26,8.469945,100435,138787,-27006,11346,497492,102385,2103097
Swap_3,2024-08-09,8.508197,100658,139177,-26993,11526,499507,102660,2103097
Swap_3,2024-08-23,8.546448,100596,139101,-26521,11983,488469,102644,2103097
Swap_3,2024-09-06,8.584699,100638,138851,-18345,19868,489741,102734,2103097
Swap_3,2024-09-20,8.622951,100622,138709,-20774,17312,492222,102766,2103097
Swap_3,2024-10-04,8.661202,100453,138777,-20605,17719,482850,102641,2103097
Swap_3,2024-10-18,8.699454,100611,138525,-18622,19291,478345,102850,2103097
Swap_3,2024-11-01,8.737705,0,0,0,0,0,0,2103097
Swap_3,2024-11-15,8.775956,0,0,0,0,0,0,2103097
Swap_3,2024-11-29,8.814208,0,0,0,0,0,0,2103097
Swap_3,2024-12-13,8.852459,0,0,0,0,0,0,2103097
Swap_3,2024-12-27,8.890710,0,0,0,0,0,0,2103097
Swap_3,2025-01-10,8.929029,0,0,0,0,0,0,2103097
Swap_3,2025-01-24,8.967385,0,0,0,0,0,0,2103097
Swap_3,2025-02-07,9.005741,0,0,0,0,0,0,2103097
Swap_3,2025-02-21,9.044098,0,0,0,0,0,0,2103097
Swap_3,2025-03-07,9.082454,0,0,0,0,0,0,2103097
Swap_3,2025-03-21,9.120810,0,0,0,0,0,0,2103097
Swap_3,2025-04-04,9.159166,0,0,0,0,0,0,2103097
Swap_3,2025-04-22,9.208481,0,0,0,0,0,0,2103097
Swap_3,2025-05-02,9.235878,0,0,0,0,0,0,2103097
Swap_3,2025-05-16,9.274235,0,0,0,0,0,0,2103097
Swap_3,2025-05-30,9.312591,0,0,0,0,0,0,2103097
Swap_3,2025-06-13,9.350947,0,0,0,0,0,0,2103097
Swap_3,2025-06-27,9.389303,0,0,0,0,0,0,2103097
Swap_3,2025-07-11,9.427659,0,0,0,0,0,0,2103097
Swap_3,2025-07-25,9.466015,0,0,0,0,0,0,2103097
Swap_3,2025-08-08,9.504372,0,0,0,0,0,0,2103097
Swap_3,2025-08-22,9.542728,0,0,0,0,0,0,2103097
Swap_3,2025-09-05,9.581084,0,0,0,0,0,0,2103097
Swap_3,2025-09-19,9.619440,0,0,0,0,0,0,2103097
Swap_3,2025-10-03,9.657796,0,0,0,0,0,0,2103097
Swap_3,2025-10-17,9.696152,0,0,0,0,0,0,2103097
Swap_3,2025-10-31,9.734509,0,0,0,0,0,0,2103097
Swap_3,2025-11-14,9.772865,0,0,0,0,0,0,2103097
Swap_3,2025-11-28,9.811221,0,0,0,0,0,0,2103097
Swap_3,2025-12-12,9.849577,0,0,0,0,0,0,2103097
Swap_3,2025-12-29,9.896152,0,0,0,0,0,0,2103097
Swap_3,2026-01-09,9.926289,0,0,0,0,0,0,2103097
Swap_3,2026-01-23,9.964646,0,0,0,0,0,0,2103097
Swap_3,2026-02-06,10.003002,0,0,0,0,0,0,2103097
Swap_3,2026-02-20,10.041358,0,0,0,0,0,0,2103097
Swap_3,2026-03-06,10.079714,0,0,0,0,0,0,2103097
Swap_3,2026-03-20,10.118070,0,0,0,0,0,0,2103097
Swap_3,2026-04-07,10.167385,0,0,0,0,0,0,2103097
Swap_3,2026-04-17,10.194783,0,0,0,0,0,0,2103097
Swap_3,2026-05-05,10.244098,0,0,0,0,0,0,2103097
Swap_3,2026-05-15,10.271495,0,0,0,0,0,0,2103097
Swap_3,2026-05-29,10.309851,0,0,0,0,0,0,2103097
Swap_3,2026-06-12,10.348207,0,0,0,0,0,0,2103097
Swap_3,2026-06-26,10.386563,0,0,0,0,0,0,2103097
Swap_3,2026-07-10,10.424920,0,0,0,0,0,0,2103097
Swap_3,2026-07-24,10.463276,0,0,0,0,0,0,2103097
Swap_3,2026-08-07,10.501632,0,0,0,0,0,0,2103097
Swap_3,2026-08-21,10.539988,0,0,0,0,0,0,2103097
Swap_3,2026-09-04,10.578344,0,0,0,0,0,0,2103097
Swap_3,2026-09-18,10.616700,0,0,0,0,0,0,2103097
Swap_3,2026-10-02,10.655057,0,0,0,0,0,0,2103097
Swap_3,2026-10-16,10.693413,0,0,0,0,0,0,2103097
Swap_3,2026-10-30,10.731769,0,0,0,0,0,0,2103097
Swap_3,2026-11-13,10.770125,0,0,0,0,0,0,2103097
Swap_3,2026-11-27,10.808481,0,0,0,0,0,0,2103097
Swap_3,2026-12-11,10.846837,0,0,0,0,0,0,2103097
Swap_3,2026-12-29,10.896152,0,0,0,0,0,0,2103097
Swap_3,2027-01-08,10.923550,0,0,0,0,0,0,2103097
Swap_3,2027-01-22,10.961906,0,0,0,0,0,0,2103097
Swap_3,2027-02-05,11.000262,0,0,0,0,0,0,2103097
Swap_3,2027-02-19,11.038618,0,0,0,0,0,0,2103097
Swap_3,2027-03-05,11.076974,0,0,0,0,0,0,2103097
